name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
DF Örebro AB,https://www.allabolag.se/foretag/df-%C3%B6rebro-ab/%C3%B6rebro/-/5569867608,[],556986-7608,76043,DF Örebro AB,2014-10-16,Aktiebolag,51,,"Stortorget 8, 702 11 Örebro","Stortorget 8, 702 11 Örebro",Örebro,50Tkr,['56110 Restaurangverksamhet'],Bolaget ska bedriva restaurangverksamhet och därmed förenlig verksamhet.,,
Bista Group AB,https://www.allabolag.se/foretag/bista-group-ab/%C3%B6rebro/-/5566240114,[],556624-0114,76003,Bista Group AB,2002-03-04,Aktiebolag,35,Anders Henrik Jacobson,"Berglundavägen 12 b, 702 36 Örebro","Berglundavägen 12 b, 702 36 Örebro",Örebro,400Tkr,['25110 Tillverkning av metallstommar och delar därav'],"Bolagets verksamhet ska vara bearbetning av smide och rostfritt stål på entreprenadmarknaden samt installation av inredningar till servicebilar så kallad ""bilpåbyggnad"" och därmed förenlig verksamhet.",019-21 70 70,
M Jernbergs Livs AB,https://www.allabolag.se/foretag/m-jernbergs-livs-ab/%C3%B6rebro/-/5566287545,[],556628-7545,75786,M Jernbergs Livs AB,2002-06-04,Aktiebolag,18,,"Vaktelvägen 2, 703 48 Örebro","c/o Ica Supermarket Haga Centrum, Vaktelvägen 2, 703 48 Örebro",Örebro,100Tkr,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad', '10200 Beredning och hållbarhetsbehandling av fisk samt skal- och blötdjur', '10850 Tillverkning av lagad mat och färdigrätter']",Bolaget skall som medlem i ICA Förbundet bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,019-670 26 30,
Brevens Bruk Aktiebolag,https://www.allabolag.se/foretag/brevens-bruk-aktiebolag/brevens-bruk/-/5560635525,[],556063-5525,75773,Brevens Bruk Aktiebolag,1956-08-29,Aktiebolag,17,Thomas Johan Theodor Gripenstedt,"Bruksgatan 6, 715 96 Brevens Bruk","Bruksgatan 6, 715 96 Brevens Bruk",Brevens Bruk,65 500Tkr,"['02101 Skogsförvaltning', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '01110 Odling av spannmål (utom ris), baljväxter och oljeväxter']","Bolaget skall äga och förvalta fast och lös egendom, som ingått i Bystads fidelkommiss, jämte annan fast och lös egendom, samt att driva jordbruk, skogsbruk, hyresförvaltning och vård av kulturhistoriskt värdefull begbyggelse jämte därmed förenlig eller el= jest av innehavet av den fasta och lösa egendomen föranledd verksamhet.",019-58 58 50,
Gray's American Stores Aktiebolag,https://www.allabolag.se/foretag/grays-american-stores-aktiebolag/%C3%B6rebro/-/5564709649,[],556470-9649,75757,Gray's American Stores Aktiebolag,1993-07-26,Aktiebolag,26,Johan Olof Höglund,,"Hjälmarsberg 311, 705 10 Örebro",Örebro,300Tkr,['46380 Partihandel med andra livsmedel'],"Bolaget skall bedriva dels grossistförsäljning av livsmedel samt idka därmed förenlig verksamhet, dels försäljning av personbilar, reservdelar och tillbehör.",08-535 299 50,
TS Lokalvård Aktiebolag,https://www.allabolag.se/foretag/ts-lokalv%C3%A5rd-aktiebolag/%C3%B6rebro/-/5565372355,"['info@tslokalvard.se', 'info@tslokalvard.se']",556537-2355,75610,TS Lokalvård Aktiebolag,1996-12-19,Aktiebolag,123,Sirpa Birgitta Nylén,"Hedvigsgatan 10, 702 25 Örebro","Hedvigsgatan 10, 702 25 Örebro",Örebro,100Tkr,['81210 Lokalvård'],Bolaget ska bedriva städ- och lokalvårdsverksamhet samt därmed förenlig verksamhet.,019-16 10 20,https://tslokalvard.se/
Industridraperier i Örebro AB,https://www.allabolag.se/foretag/industridraperier-i-%C3%B6rebro-ab/%C3%B6rebro/-/5567378236,[],556737-8236,75498,Industridraperier i Örebro AB,2007-09-13,Aktiebolag,41,Mathias Kristian Kark,"Vattenverksgatan 3, 702 27 Örebro","Vattenverksgatan 3, 702 27 Örebro",Örebro,100Tkr,"['22260 Annan plastvarutillverkning', '22240 Byggplastvarutillverkning']","Bolaget skall bedriva tillverkning av industridraperier, övrig HF-svetsning samt försäljning av diverse tillbehör och därmed förenlig verksamhet.",,
VIP On 4 Wheels Sweden AB,https://www.allabolag.se/foretag/vip-on-4-wheels-sweden-ab/%C3%B6rebro/-/5591462246,[],559146-2246,75430,VIP On 4 Wheels Sweden AB,2018-01-23,Aktiebolag,4,,"Dialoggatan 6, 703 74 Örebro","Dialoggatan 6, 703 74 Örebro",Örebro,50Tkr,"['47811 Detaljhandel med personbilar och lätta motorfordon', '95311 Allmän service och reparation av motorfordon utom motorcyklar']","Bolaget ska bedriva försäljning av bilar, serviceverkstad och bilvård samt därmed förenlig verksamhet.",,
Solideq AB,https://www.allabolag.se/foretag/solideq-ab/karlskoga/-/5567715858,[],556771-5858,74488,Solideq AB,2008-12-04,Aktiebolag,11,John Tobias Wreje-Larsson,"Gösta Berlings Väg 55, 691 38 Karlskoga","Gösta Berlings Väg 55, 691 38 Karlskoga",Karlskoga,100Tkr,['46831 Partihandel med virke och andra byggmaterial'],"Aktiebolagets verksamhet ska vara att bedriva försäljning och uthyrning av bygginventarier samt eventutrustning, samt därmed förenlig verksamhet.",,
Preform AB,https://www.allabolag.se/foretag/preform-ab/lax%C3%A5/-/5565652137,[],556565-2137,74279,Preform AB,1999-01-14,Aktiebolag,20,,"Esabvägen, 695 30 Laxå","Esabvägen, 695 30 Laxå",Laxå,50Tkr,['25530 Metallegoarbeten'],"Bolaget skall bedriva verksamhet inom tunnplåtstillverkning, målning och screentryck samt idka därmed förenlig verksamhet.",0584-830 00,
Sandå Örebro AB,https://www.allabolag.se/foretag/sand%C3%A5-%C3%B6rebro-ab/%C3%B6rebro/-/5565859021,[],556585-9021,74243,Sandå Örebro AB,2000-02-15,Aktiebolag,66,Bernt Erik Johan Trygg,"Verkstadsgatan 4, 702 27 Örebro","c/o Sandå Sverige AB, Box 732, 182 17 Danderyd",Danderyd,400Tkr,['43341 Måleriarbeten'],"Bolaget ska bedriva målerirörelse, utveckling och handel inom måleri och färgbranchen, äga och förvalta fast och lös egendom jämte därmed förenlig verksamhet.",,
Bilhuset Kumla AB,https://www.allabolag.se/foretag/bilhuset-kumla-ab/kumla/-/5565462511,[],556546-2511,74178,Bilhuset Kumla AB,1997-09-17,Aktiebolag,10,,"Norra Mosvägen 2, 692 71 Kumla","Box 69, 692 22 Kumla",Kumla,100Tkr,"['47811 Detaljhandel med personbilar och lätta motorfordon', '95311 Allmän service och reparation av motorfordon utom motorcyklar']","Föremålet för bolagets verksamhet är handel, service, reparationer och uthyrning av person- och transportbilar, motorcyklar och båtar, ägande och drift av tvättanläggningar, äga och förvalta fastigheter, handel med värdepapper, uthyrning av arbetskraft och därmed förenlig verksamhet.",019-58 58 80,
Innovation Lift Scandinavia AB,https://www.allabolag.se/foretag/innovation-lift-scandinavia-ab/degerfors/-/5569395915,"['info@ilifts.se', 'info@ilifts.se']",556939-5915,73421,Innovation Lift Scandinavia AB,2013-08-20,Aktiebolag,13,,"Kranvägen 6, 693 33 Degerfors","Kranvägen 6, 693 33 Degerfors",Degerfors,50Tkr,['28220 Tillverkning av lyft- och godshanteringsanordningar'],Aktiebolaget ska producera och sälja varu- och personhissar och bedriva därmed förenlig verksamhet.,070-382 81 33,https://ilifts.se/
Essaglas & Aluminium AB,https://www.allabolag.se/foretag/essaglas-aluminium-ab/%C3%B6rebro/-/5568973993,[],556897-3993,73375,Essaglas & Aluminium AB,2012-07-02,Aktiebolag,22,Ola Fredrik Karlsson,"Vattenverksgatan 2, 702 27 Örebro","Vattenverksgatan 2, 702 27 Örebro",Örebro,100Tkr,"['43999 Annan övrig specialiserad bygg- och anläggningsverksamhet', '25120 Tillverkning av dörrar och fönster av metall', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik']","Bolaget ska bedriva konsultverksamhet, projektering, tillverkning samt montage av glas- och metallfasader samt därmed förenlig verksamhet.",070-247 27 00,
Danielsson bil AB,https://www.allabolag.se/foretag/danielsson-bil-ab/%C3%B6rebro/-/5592903966,[],559290-3966,73374,Danielsson bil AB,2020-12-15,Aktiebolag,3,Seyed Amir Arsalan Khazaei,"Nastagatan 11 a, 702 27 Örebro","Nastagatan 11 a, 702 27 Örebro",Örebro,25Tkr,['47811 Detaljhandel med personbilar och lätta motorfordon'],Bilar köpa och sälja.,,
VentPartner i Närke AB,https://www.allabolag.se/foretag/ventpartner-i-n%C3%A4rke-ab/%C3%B6rebro/-/5569088783,[],556908-8783,73320,VentPartner i Närke AB,2012-11-01,Aktiebolag,25,Emil Alexander Bergquist,"Stubbengatan 2, 703 44 Örebro","Stubbengatan 2, 703 44 Örebro",Örebro,50Tkr,"['43222 Ventilationsarbeten', '43223 Kyl- och frysinstallationsarbeten']","Bolaget ska bedriva service, injustering och entreprenader inom luftbehandling samt därmed förenlig verksamhet.",019-33 01 00,
Karlskoga Automation Aktiebolag,https://www.allabolag.se/foretag/karlskoga-automation-aktiebolag/karlskoga/-/5564937695,[],556493-7695,73254,Karlskoga Automation Aktiebolag,1994-09-21,Aktiebolag,25,Per Eriksson,"Lödarevägen 8, 691 37 Karlskoga","Box 2, 691 21 Karlskoga",Karlskoga,600Tkr,['33200 Installation av industrimaskiner och -utrustning'],"Bolaget skall bedriva tillverkning och service inom områdena programeringsbara datorsystem och maskinautomatik, konsultverksamhet inom datateknik samt därmed förenlig verksamhet.",0586-676 90,
Aktiebolaget Laxåhem,https://www.allabolag.se/foretag/aktiebolaget-lax%C3%A5hem/lax%C3%A5/-/5565270120,[],556527-0120,72968,Aktiebolaget Laxåhem,1995-11-23,Aktiebolag,12,Carl Oskar Robert Huss,"Casselgatan 6, 695 30 Laxå","Box 40, 695 21 Laxå",Laxå,4 000Tkr,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget ska förvärva, äga, bebygga, förvalta, avveckla och försälja fastigheter och tomträtter med bostadslägenheter och därtill hörande kollektiva anordningar. Bolaget får även äga och förvalta lokaler i de fall lokalerna utgör en mindre del av dessa fastigheter, används för kommunal verksamhet eller är kommersiella lokaler som har ett tydligt samband med verksamheten. Bolaget är ett allmännyttigt kommunalt bostadsaktiebolag enlig lagen (2010:879) om allmännyttiga kommunala bostadsaktiebolag. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip främja bostadsförsörjningen i Laxå kommun och erbjuda hyresgästerna möjlighet till boendeinflytande och inflytande i bolagets verksamhet. Bolagets verksamhet ska bedrivas enligt affärsmässiga principer och på ett långsiktigt och hållbart och professionellt sätt, med beaktande av kommunens övergripande mål.",,
MAPTUN Performance AB,https://www.allabolag.se/foretag/maptun-performance-ab/%C3%B6rebro/-/5566004106,[],556600-4106,72245,MAPTUN Performance AB,2000-11-06,Aktiebolag,22,,"Salamandervägen 1, 702 36 Örebro","Salamandervägen 1, 702 36 Örebro",Örebro,100Tkr,"['47820 Detaljhandel med reservdelar och tillbehör till motorfordon', '95311 Allmän service och reparation av motorfordon utom motorcyklar']","Föremålet för bolagets verksamhet är att bedriva optimering av styrsystem på fordon, försäljning av fordon och fordonstillbehör, reparation och service av fordon, handel med och förvaltning av värdepapper och fastigheter och därmed förenlig verksamhet.",019-23 70 30,
Nytida Yxe Herrgård AB,https://www.allabolag.se/foretag/nytida-yxe-herrg%C3%A5rd-ab/lindesberg/-/5561927376,[],556192-7376,72235,Nytida Yxe Herrgård AB,1976-07-20,Aktiebolag,67,Lars Johan Fredrik von Malmborg,"Yxe Herrgård 109, 711 91 Lindesberg","c/o Ambea AB, Box 1565, 171 29 Solna",Solna,100Tkr,"['87203 Boende med särskild service för vuxna med missbruksproblem', '87100 Boende med sjuksköterskevård', '88102 Öppna sociala insatser för personer med funktionsnedsättning']","Bolaget har till föremål för sin verksamhet att direkt eller via dotterbolag, bedriva vård- och omsorgsrörelse, äga och förvalta fast och lös egendom och värdepapper samt bedriva annan därmed förenlig verksamhet.",,
Hellefors Bilcenter Aktiebolag,https://www.allabolag.se/foretag/hellefors-bilcenter-aktiebolag/h%C3%A4llefors/-/5563958304,[],556395-8304,72176,Hellefors Bilcenter Aktiebolag,1990-06-12,Aktiebolag,9,,Hällefors,"Box 99, 712 21 Hällefors",Hällefors,600Tkr,"['47811 Detaljhandel med personbilar och lätta motorfordon', '95311 Allmän service och reparation av motorfordon utom motorcyklar', '95313 Däckservice', '47820 Detaljhandel med reservdelar och tillbehör till motorfordon']","Bolaget bedriver försäljning av bilar och båtar, och utför bilservice, försäljning av reservdelar och tillbehör till bilar, uthyrning av bilar, äger och förvaltar fastigheter och därmed förenlig verksamhet.",0591-133 33,
Nora Fastigheter AB,https://www.allabolag.se/foretag/nora-fastigheter-ab/nora/-/5565261194,[],556526-1194,71938,Nora Fastigheter AB,1995-09-22,Aktiebolag,0,Staffan Alexander Larsson,"Änggatan 11, 713 30 Nora","Änggatan 11, 713 30 Nora",Nora,500Tkr,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '79900 Turist- och bokningsverksamhet', '73119 Övrig reklamverksamhet']","Bolaget har till föremål för sin verksamhet att inom Nora kommun förvärva, avyttra, äga, bebygga och förvalta fastigheter eller tomträtter med bostäder, affärslägenheter, förvaltningslokaler och därtill hörande kollektiva anordningar.",,
Curant Klimat AB,https://www.allabolag.se/foretag/curant-klimat-ab/%C3%B6rebro/-/5564705506,[],556470-5506,71838,Curant Klimat AB,1993-08-06,Aktiebolag,17,Karl Erik Oscar Edfors,"Krangatan 3, 702 27 Örebro","Krangatan 3, 702 27 Örebro",Örebro,100Tkr,['47521 Detaljhandel med virke och byggvaror'],Bolaget skall bedriva försäljning av byggnadsmaterial och därtill hörande produkter samt idka därmed förenlig verksamhet.,,
Doffe AB,https://www.allabolag.se/foretag/doffe-ab/%C3%B6rebro/-/5590946751,[],559094-6751,71670,Doffe AB,2016-12-29,Aktiebolag,51,Birgitta Evin Kesenci,"Stortorget 8, 702 11 Örebro","Stortorget 8, 702 11 Örebro",Örebro,50Tkr,['56110 Restaurangverksamhet'],Bolaget ska bedriva restaurangverksamhet och därmed förenlig verksamhet.,,
InvestmentPartners i Örebro Aktiebolag,https://www.allabolag.se/foretag/investmentpartners-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5562182351,[],556218-2351,70792,InvestmentPartners i Örebro Aktiebolag,1982-01-01,Aktiebolag,1,,"Korsgatan 3, 702 25 Örebro","c/o Heinestams Bolagstjänst AB, Box 127, 901 04 Umeå",Umeå,1 900Tkr,"['64994 Förvaltning av och handel med värdepapper, för en begränsad och sluten krets av ägare']","Bolaget skall bedriva förvaltningsverksamhet genom förvärv, förvaltning och försäljning av bolag, fast egendom samt värdepapper, bedriva konsulterande verksamhet inom fastighets- området samt idka därmed förenlig verksamhet.",,
IMH Machinery AB,https://www.allabolag.se/foretag/imh-machinery-ab/kopparberg/-/5569783508,[],556978-3508,70668,IMH Machinery AB,2014-07-30,Aktiebolag,22,Johan Karl Oscar Gembäck,"Kaveltorpsgatan 2, 714 31 Kopparberg","Kaveltorpsgatan 2, 714 31 Kopparberg",Kopparberg,100Tkr,['28420 Tillverkning av andra verktygsmaskiner'],"Bolaget skall idka tillverkning, handel med, och service av maskiner inom företrädesvis träindustrin, handel med tillhörande reservdelar och tillbehör, handel med fastigheter, handel med värdepapper, samt därmed förenlig verksamhet.",0580-886 60,
EAS El & Automations Service AB,https://www.allabolag.se/foretag/eas-el-automations-service-ab/%C3%B6rebro/-/5567328678,[],556732-8678,70635,EAS El & Automations Service AB,2007-06-28,Aktiebolag,43,Bengt Jonas Björkegren,"Adolfsbergsvägen 4, 702 27 Örebro","Adolfsbergsvägen 4, 702 27 Örebro",Örebro,100Tkr,['43210 Elinstallationer'],"Bolaget ska bedriva elinstallationer, el och industriservice samt bedriva därmed förenlig verksamhet.",019-26 02 65,
Millcon AB,https://www.allabolag.se/foretag/millcon-ab/kumla/-/5561310334,[],556131-0334,70618,Millcon AB,1969-11-27,Aktiebolag,56,Johan Alexander Millgårdh,"Krossvägen 6, 692 75 Kumla","Krossvägen 6, 692 75 Kumla",Kumla,100Tkr,"['17129 Övrig tillverkning av papper och papp', '17121 Tillverkning av tidnings- och journalpapper samt tryckpapper']","Bolagets verkamhet ska vara att tillverka produkter för pappersindustrin samt konsultverksamhet i anslutning härtill, bolaget ska även äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",,
Hallsbergs Smide Aktiebolag,https://www.allabolag.se/foretag/hallsbergs-smide-aktiebolag/hallsberg/-/5562627108,[],556262-7108,70424,Hallsbergs Smide Aktiebolag,1985-07-02,Aktiebolag,34,Tord Björn Carl Vidlund,"Bergsmansvägen 2, 694 35 Hallsberg","Bergsmansvägen 2, 694 35 Hallsberg",Hallsberg,100Tkr,"['25999 Annan övrig metallvarutillverkning', '25530 Metallegoarbeten', '28990 Tillverkning av diverse övriga specialmaskiner', '33110 Reparation och underhåll av metallvaror']","Bolaget skall bedriva köp, uthyrning och försäljning av maskiner, material, utrustningar och tjänster inom verkstadsindustrin samt entreprenadåtaganden inom byggnadsbranschen, ävensom idka därmed förenlig verksamhet.",,
Aktiebolaget Silkflower Import in Askersund,https://www.allabolag.se/foretag/aktiebolaget-silkflower-import-in-askersund/askersund/-/5563228906,[],556322-8906,70007,Aktiebolaget Silkflower Import in Askersund,1988-05-06,Aktiebolag,11,Mats Göran Christer Berger,,"Vapenvägen 8, 696 33 Askersund",Askersund,1 000Tkr,"['46499 Partihandel med övriga hushållsvaror', '46440 Partihandel med glas och porslin samt rengöringsmedel']","Bolaget skall bedriva import och grossistförsäljning av konstblommor och presentartiklar, äga och förvalta fastigheter och därmed förenlig verksamhet.",,
Bergslagsdelikatesser i Lindesberg Aktiebolag,https://www.allabolag.se/foretag/bergslagsdelikatesser-i-lindesberg-aktiebolag/lindesberg/-/5561833863,[],556183-3863,70006,Bergslagsdelikatesser i Lindesberg Aktiebolag,1973-01-01,Aktiebolag,11,Martin Christer Beme,"Löpargatan 6, 711 34 Lindesberg","Löpargatan 6, 711 34 Lindesberg",Lindesberg,76Tkr,"['10111 Kreatursslakt', '10112 Styckning av kött', '10130 Charkuteri- och annan köttvarutillverkning']","Bolaget skall bedriva inköp och försäljning, styckning, förädling och paketering av kött från fågel, vilt och tamboskap samt inköp, försäljning och paketering av frukt och bär och därmed förenlig verksamhet.",,
